step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
158,CASH_OUT,320322.35,C370574118,20042.0,0.0,C2010465921,0.0,320322.35,0,0
17,CASH_OUT,55696.03,C364666134,0.0,0.0,C1702392173,738733.65,1348577.62,0,0
160,CASH_OUT,431377.74,C887915993,0.0,0.0,C911693894,714100.2,1145477.95,0,0
301,CASH_OUT,209136.56,C379746163,15631.0,0.0,C41913739,0.0,209136.56,0,0
237,TRANSFER,422312.33,C958280370,2544.71,0.0,C96282093,558905.12,981217.45,0,0
354,PAYMENT,15348.06,C1572835998,100194.0,84845.94,M1608116666,0.0,0.0,0,0
188,PAYMENT,11590.71,C505733394,202480.51,190889.8,M89370695,0.0,0.0,0,0
329,CASH_OUT,248265.18,C1433859839,75317.0,0.0,C165549251,0.0,248265.18,0,0
210,CASH_OUT,14072.86,C194630384,0.0,0.0,C574463587,278932.35,293005.22,0,0
17,PAYMENT,10038.15,C250998293,31688.8,21650.65,M1106600056,0.0,0.0,0,0
180,CASH_IN,182256.02,C1434279399,4228550.92,4410806.94,C817572541,861656.21,679400.19,0,0
239,PAYMENT,13339.01,C1464821579,0.0,0.0,M1249334766,0.0,0.0,0,0
582,PAYMENT,14228.04,C950236633,55277.0,41048.96,M1682607066,0.0,0.0,0,0
210,PAYMENT,11604.29,C1187396648,51970.0,40365.71,M1589385855,0.0,0.0,0,0
393,CASH_OUT,10116.06,C154388501,0.0,0.0,C1892940277,3493764.43,3503880.49,0,0
229,CASH_OUT,120094.52,C1633036922,11131.0,0.0,C1483099921,0.0,120094.52,0,0
397,CASH_IN,260139.87,C1105626731,2507672.52,2767812.39,C920586725,1224344.92,964205.05,0,0
301,CASH_OUT,166595.69,C234314221,90091.0,0.0,C772426806,24135.0,190730.69,0,0
35,TRANSFER,63576.09,C1874613266,45961.0,0.0,C989086768,1056994.87,1120570.96,0,0
396,CASH_OUT,19640.56,C990651167,9291.0,0.0,C2049303808,817319.93,836960.49,0,0
12,CASH_OUT,281004.53,C1346040499,0.0,0.0,C266071056,368228.05,1191200.05,0,0
235,PAYMENT,52210.12,C659443754,0.0,0.0,M252314935,0.0,0.0,0,0
158,CASH_OUT,534275.86,C1249803146,0.0,0.0,C1092987200,2688966.92,3223242.78,0,0
227,PAYMENT,15503.55,C1380969366,81443.64,65940.09,M1892248775,0.0,0.0,0,0
22,CASH_IN,594884.75,C609081140,5517316.64,6112201.38,C2133732070,5387453.69,4792568.94,0,0
354,CASH_OUT,39468.89,C1874658313,0.0,0.0,C96264759,180704.64,220173.53,0,0
357,TRANSFER,440538.51,C216359974,8064.0,0.0,C1903280400,549450.05,989988.56,0,0
8,PAYMENT,29329.02,C2087699664,0.0,0.0,M1222701873,0.0,0.0,0,0
381,PAYMENT,3156.39,C726967936,2108.0,0.0,M1321368830,0.0,0.0,0,0
334,TRANSFER,1197832.53,C1677355188,0.0,0.0,C1769264284,7583303.62,8781136.15,0,0
12,CASH_OUT,445836.25,C512282079,0.0,0.0,C1395957862,495516.98,2136419.09,0,0
398,PAYMENT,204.84,C1913579905,0.0,0.0,M768082992,0.0,0.0,0,0
163,CASH_OUT,93661.58,C515606304,0.0,0.0,C1075949272,301938.73,395600.31,0,0
34,CASH_OUT,197033.73,C2068780989,54514.35,0.0,C1185042928,2450765.36,2647799.09,0,0
134,CASH_OUT,462022.9,C874100178,204960.21,0.0,C1231216271,5314717.2,5776740.1,0,0
211,CASH_OUT,218085.2,C768477989,22133.0,0.0,C649654314,0.0,218085.2,0,0
328,CASH_IN,198109.42,C1843631586,646.0,198755.42,C1881095398,0.0,0.0,0,0
395,CASH_IN,126152.28,C1398210089,30545.0,156697.28,C1835192479,0.0,0.0,0,0
370,CASH_OUT,264365.04,C934864718,454.0,0.0,C568196212,0.0,264365.04,0,0
40,PAYMENT,1301.56,C224950359,172395.0,171093.44,M1815233879,0.0,0.0,0,0
348,CASH_IN,151546.12,C185995779,7397720.45,7549266.58,C319143828,11035398.65,10883852.53,0,0
211,CASH_IN,114796.46,C557121939,107257.74,222054.2,C415116576,122204.49,7408.03,0,0
336,CASH_OUT,33450.62,C1212142853,0.0,0.0,C1639393298,227717.86,261168.48,0,0
132,CASH_OUT,191700.98,C320855946,0.0,0.0,C109134289,500543.81,692244.8,0,0
396,CASH_OUT,93388.34,C1829299569,0.0,0.0,C1413700545,1390984.19,1484372.53,0,0
325,CASH_OUT,49290.02,C1536223546,7307.0,0.0,C887873623,3560588.61,3609878.63,0,0
274,CASH_OUT,142988.76,C1624285011,0.0,0.0,C1404237683,297512.11,440500.87,0,0
155,CASH_OUT,79005.48,C340481378,12562.0,0.0,C946560834,85478.46,164483.94,0,0
154,CASH_IN,360840.57,C1821103693,16659.0,377499.57,C1697744912,0.0,0.0,0,0
683,CASH_IN,124834.68,C282885000,9674.0,134508.68,C112954829,901748.05,776913.37,0,0
11,PAYMENT,6125.27,C1170289658,62697.0,56571.73,M406081783,0.0,0.0,0,0
396,PAYMENT,5887.46,C2447265,281452.64,275565.18,M798297035,0.0,0.0,0,0
141,CASH_OUT,18853.96,C1025803562,0.0,0.0,C682859516,1089663.43,1108517.39,0,0
396,CASH_OUT,481385.01,C1893687516,0.0,0.0,C1500230335,1333882.39,1815267.4,0,0
308,PAYMENT,2581.53,C314645377,0.0,0.0,M2063905279,0.0,0.0,0,0
332,CASH_IN,159871.49,C980546345,13485689.36,13645560.84,C1515699259,3557781.29,3397909.81,0,0
297,CASH_OUT,203738.88,C218080742,36482.0,0.0,C198875674,0.0,203738.88,0,0
305,CASH_OUT,109513.23,C1212841991,0.0,0.0,C1795465515,496773.69,606286.93,0,0
177,PAYMENT,2447.47,C1805985822,773.29,0.0,M1457745691,0.0,0.0,0,0
302,TRANSFER,860736.16,C910257105,22915.0,0.0,C686723736,0.0,860736.16,0,0
42,CASH_OUT,62158.08,C1405369287,0.0,0.0,C360628825,3542880.24,3605038.31,0,0
212,CASH_OUT,169688.04,C2141822948,220895.28,51207.23,C1797812567,1620114.22,2040637.02,0,0
162,PAYMENT,13577.45,C1760795134,496429.35,482851.9,M678485602,0.0,0.0,0,0
274,PAYMENT,1046.59,C1133453760,140.0,0.0,M2009683696,0.0,0.0,0,0
161,PAYMENT,17009.96,C1314925653,0.0,0.0,M1613513956,0.0,0.0,0,0
261,PAYMENT,1520.21,C1651204644,72665.92,71145.71,M950033573,0.0,0.0,0,0
253,TRANSFER,432192.84,C745402137,42515.0,0.0,C1750979881,260379.51,692572.35,0,0
352,PAYMENT,22436.59,C196453038,6087.0,0.0,M936342948,0.0,0.0,0,0
12,CASH_IN,4029.17,C2132371998,3779637.65,3783666.82,C1395900437,12134.0,0.0,0,0
252,CASH_IN,26349.19,C1567119207,29795.0,56144.19,C1577539361,0.0,0.0,0,0
690,PAYMENT,6870.08,C1219050119,201392.0,194521.92,M429652614,0.0,0.0,0,0
403,CASH_OUT,289816.09,C443822860,0.0,0.0,C1034028507,3179986.14,3469802.24,0,0
39,TRANSFER,1131695.89,C160830404,918.0,0.0,C427525176,0.0,1017409.01,0,0
333,PAYMENT,10726.15,C2004573620,0.0,0.0,M1857550141,0.0,0.0,0,0
256,PAYMENT,23273.53,C198950661,0.0,0.0,M1927362770,0.0,0.0,0,0
253,PAYMENT,72168.91,C1663895513,107723.0,35554.09,M1607411736,0.0,0.0,0,0
186,PAYMENT,4524.35,C215097682,0.0,0.0,M1924137569,0.0,0.0,0,0
354,PAYMENT,16735.67,C1948996582,40685.44,23949.77,M342337120,0.0,0.0,0,0
201,PAYMENT,7010.5,C1089666877,12070.0,5059.5,M969364775,0.0,0.0,0,0
181,CASH_OUT,212083.74,C717255358,61824.0,0.0,C1299946822,90941.95,303025.69,0,0
135,CASH_IN,338533.75,C559349252,93759.0,432292.75,C106740490,2292283.25,1953749.5,0,0
352,TRANSFER,357987.4,C1175153352,20050.0,0.0,C2100856288,0.0,357987.4,0,0
278,CASH_OUT,234881.7,C544208088,115037.0,0.0,C175840965,523807.77,758689.47,0,0
130,CASH_OUT,77522.66,C1190197729,211054.0,133531.34,C160269276,0.0,77522.66,0,0
637,TRANSFER,282630.95,C691038453,0.0,0.0,C1882994905,616057.05,898688.01,0,0
210,CASH_OUT,12856.36,C1867820101,47215.0,34358.64,C1374246100,3102896.23,3115752.58,0,0
517,PAYMENT,11829.85,C1802959173,0.0,0.0,M1182405733,0.0,0.0,0,0
188,CASH_OUT,265185.19,C390718080,217.0,0.0,C1337291279,533879.94,799065.13,0,0
185,TRANSFER,419698.37,C149762625,502083.0,82384.63,C841469672,44871.02,464569.39,0,0
322,PAYMENT,5305.62,C359490729,21358.0,16052.38,M945939204,0.0,0.0,0,0
284,CASH_OUT,153618.99,C1887273960,4649.0,0.0,C2084053466,0.0,153618.99,0,0
297,CASH_OUT,217930.74,C691649553,100524.0,0.0,C690761443,474549.91,692480.65,0,0
2,CASH_IN,119675.03,C1480569460,2442637.2,2562312.23,C1286084959,1923836.34,1378570.36,0,0
331,PAYMENT,16315.21,C1247735584,213.0,0.0,M837850705,0.0,0.0,0,0
234,CASH_IN,109010.73,C1243067498,6895558.76,7004569.49,C1811346002,1260641.02,1151630.29,0,0
400,TRANSFER,1547759.72,C578433439,0.0,0.0,C986037302,4173992.22,5721751.95,0,0
274,PAYMENT,45702.81,C1088340005,319672.6,273969.79,M2143172998,0.0,0.0,0,0
346,CASH_OUT,205216.7,C111188256,0.0,0.0,C1146568287,632569.61,1135829.39,0,0
134,CASH_OUT,227491.71,C389026793,21137.0,0.0,C2081648969,4509037.99,4736529.69,0,0
254,CASH_IN,589446.78,C615966271,61479.0,650925.78,C14773814,8167.26,0.0,0,0
36,CASH_IN,723736.12,C2117020472,16131.0,739867.12,C1757470059,0.0,0.0,0,0
300,TRANSFER,550429.88,C1351773101,0.0,0.0,C2016005451,8269498.73,8819928.61,0,0
397,PAYMENT,36976.66,C217461659,565222.0,528245.34,M1337594260,0.0,0.0,0,0
129,PAYMENT,26736.29,C2075379549,0.0,0.0,M1401904843,0.0,0.0,0,0
249,PAYMENT,29408.54,C857472705,1426.0,0.0,M46288088,0.0,0.0,0,0
400,CASH_IN,22087.82,C746661689,924.0,23011.82,C858419951,1238591.06,1216503.24,0,0
393,CASH_IN,53590.27,C323590817,546808.0,600398.27,C2021556804,732.74,0.0,0,0
487,PAYMENT,4146.05,C257293440,800196.0,796049.95,M917357441,0.0,0.0,0,0
134,CASH_IN,266446.71,C2004932569,5929357.64,6195804.34,C342683533,1313337.34,1046890.64,0,0
277,CASH_OUT,147536.28,C1504153635,131.0,0.0,C1121423088,172659.59,320195.88,0,0
137,CASH_IN,22201.02,C1742631796,15102.0,37303.02,C704049072,234164.4,211963.38,0,0
208,CASH_OUT,146141.68,C1144616738,254.0,0.0,C1750122453,733158.68,879300.35,0,0
374,CASH_IN,90070.68,C872370617,212020.0,302090.68,C1856358781,511538.78,421468.1,0,0
215,PAYMENT,7272.17,C222174180,20450.0,13177.83,M950322458,0.0,0.0,0,0
19,PAYMENT,15410.26,C656411541,0.0,0.0,M889782327,0.0,0.0,0,0
144,PAYMENT,8058.92,C1583737518,99974.0,91915.08,M26359062,0.0,0.0,0,0
215,CASH_IN,593481.48,C1449248917,584230.72,1177712.2,C1576891974,1316729.09,723247.61,0,0
140,CASH_OUT,121832.68,C2580636,0.0,0.0,C1664413419,1271567.11,1393399.79,0,0
393,TRANSFER,466013.1,C1741789356,0.0,0.0,C1476152368,4468388.54,4934401.64,0,0
261,CASH_OUT,107445.61,C249768840,80712.0,0.0,C1715789841,0.0,107445.61,0,0
215,CASH_OUT,203993.37,C1172013542,0.0,0.0,C907971725,561759.15,765752.51,0,0
307,CASH_OUT,45029.86,C521789069,35552.0,0.0,C600043830,678989.7,724019.56,0,0
43,CASH_OUT,136737.94,C1670015701,0.0,0.0,C1135717207,1241628.79,1378366.73,0,0
167,CASH_OUT,56527.8,C909752965,0.0,0.0,C199368657,96381.55,152909.35,0,0
334,PAYMENT,2646.78,C1223985679,0.0,0.0,M1335910539,0.0,0.0,0,0
280,CASH_OUT,30916.74,C181443199,29792.0,0.0,C1080633058,343672.11,374588.85,0,0
187,CASH_IN,166536.03,C366787862,1076386.74,1242922.77,C2111733441,853624.64,687088.6,0,0
566,CASH_IN,250747.03,C128798488,19793.0,270540.03,C356138421,0.0,0.0,0,0
237,CASH_OUT,186108.27,C1676784203,42134.0,0.0,C1909626593,40269.82,226378.08,0,0
185,PAYMENT,70853.85,C428230117,0.0,0.0,M323569435,0.0,0.0,0,0
185,PAYMENT,19549.58,C1799293780,371340.89,351791.3,M729361669,0.0,0.0,0,0
375,PAYMENT,44.39,C34037137,0.0,0.0,M202119317,0.0,0.0,0,0
278,CASH_IN,129536.93,C1225222009,3471452.75,3600989.68,C799111448,262974.84,133437.91,0,0
131,PAYMENT,8606.81,C1530759348,0.0,0.0,M23077539,0.0,0.0,0,0
527,PAYMENT,16817.76,C901549514,30783.45,13965.69,M88275844,0.0,0.0,0,0
547,TRANSFER,639100.89,C1742347091,0.0,0.0,C2121282394,1304407.08,1943507.97,0,0
345,PAYMENT,5838.93,C1497508317,62839.68,57000.76,M819191391,0.0,0.0,0,0
448,PAYMENT,1041.38,C1168906805,0.0,0.0,M943294951,0.0,0.0,0,0
35,CASH_OUT,248751.02,C2097307229,0.0,0.0,C1618706646,775752.53,1024503.55,0,0
307,TRANSFER,1733856.09,C64812224,0.0,0.0,C157098952,2028175.95,3762032.04,0,0
381,CASH_IN,239094.29,C1239431168,2643550.93,2882645.22,C1105934563,485223.64,246129.35,0,0
305,CASH_IN,400303.84,C1743589217,1333214.78,1733518.62,C961178637,1935763.32,1535459.47,0,0
353,CASH_IN,82190.9,C1234490549,18855.0,101045.9,C1771292576,0.0,0.0,0,0
132,PAYMENT,20884.65,C1496280422,8536.0,0.0,M442377665,0.0,0.0,0,0
230,PAYMENT,12853.33,C92512365,0.0,0.0,M517974783,0.0,0.0,0,0
297,PAYMENT,11783.06,C940055999,162500.0,150716.94,M1837728256,0.0,0.0,0,0
371,CASH_IN,300927.24,C401314938,137221.0,438148.24,C1734063283,0.0,0.0,0,0
285,CASH_IN,8155.84,C196664685,99510.0,107665.84,C300137999,85840.56,77684.72,0,0
281,CASH_OUT,185379.86,C1617927067,0.0,0.0,C1831193891,505030.06,690409.92,0,0
33,CASH_IN,130039.95,C2037150018,2463817.56,2593857.5,C1560607671,1672968.91,1542928.97,0,0
333,CASH_IN,227540.72,C2130067401,21361.0,248901.72,C1002250819,18753.75,0.0,0,0
321,CASH_OUT,66634.04,C1874476889,0.0,0.0,C1699484127,2150361.49,2216995.53,0,0
230,CASH_IN,24540.26,C104317685,934613.17,959153.43,C252281313,705941.82,681401.56,0,0
39,CASH_OUT,53460.64,C876995829,0.0,0.0,C1245260338,170226.71,223687.35,0,0
354,CASH_OUT,162062.08,C1928611159,0.0,0.0,C362690380,345903.72,507965.81,0,0
179,CASH_IN,269405.7,C1381436757,10857.0,280262.7,C1262174641,2247723.87,1978318.17,0,0
227,CASH_OUT,190846.78,C547430547,0.0,0.0,C703019792,7842755.46,8033602.24,0,0
156,PAYMENT,9975.67,C56457767,188523.08,178547.41,M1909214122,0.0,0.0,0,0
162,CASH_OUT,321122.61,C1284028029,5058.0,0.0,C713040775,0.0,321122.61,0,0
250,CASH_IN,145253.72,C1939775110,3902228.49,4047482.21,C630642086,217557.85,72304.13,0,0
300,CASH_IN,208249.67,C203607729,7.0,208256.67,C1953687850,405414.76,197165.09,0,0
186,CASH_OUT,24716.84,C444218170,124972.0,100255.16,C932439018,602285.94,627002.78,0,0
203,CASH_IN,324525.56,C1617532231,95443.0,419968.56,C1529809063,0.0,0.0,0,0
347,CASH_IN,55601.15,C305476681,30521170.82,30576771.98,C772717996,239032.47,183431.32,0,0
370,CASH_IN,65563.41,C713893728,9045806.88,9111370.28,C162242880,234849.52,169286.12,0,0
21,CASH_IN,36144.59,C1656758736,210611.0,246755.59,C1118192112,34539.18,0.0,0,0
19,CASH_IN,285373.54,C1295628318,17369439.18,17654812.72,C196858716,316860.4,31486.86,0,0
210,PAYMENT,18419.2,C482777667,194291.79,175872.59,M1329402990,0.0,0.0,0,0
301,PAYMENT,52004.25,C1257276330,0.0,0.0,M2009742224,0.0,0.0,0,0
256,CASH_IN,12737.89,C1896363651,21270.0,34007.89,C2024294646,0.0,0.0,0,0
251,CASH_IN,137671.39,C2142959822,4240365.85,4378037.24,C190967081,2895184.58,2757513.19,0,0
135,CASH_OUT,34871.61,C470823796,0.0,0.0,C206443140,2583570.35,2618441.96,0,0
376,PAYMENT,12656.84,C1566760256,0.0,0.0,M855884645,0.0,0.0,0,0
185,PAYMENT,1711.56,C6693977,0.0,0.0,M289194891,0.0,0.0,0,0
39,PAYMENT,3653.34,C887806476,0.0,0.0,M1608803279,0.0,0.0,0,0
185,PAYMENT,32453.56,C1924120370,231776.12,199322.56,M1179801630,0.0,0.0,0,0
42,CASH_OUT,162723.9,C338653588,11562.0,0.0,C1489635869,0.0,162723.9,0,0
397,PAYMENT,64367.76,C565111492,1013.0,0.0,M507626925,0.0,0.0,0,0
237,PAYMENT,3796.23,C162858988,23558.0,19761.77,M777039958,0.0,0.0,0,0
215,TRANSFER,3380872.32,C118492358,0.0,0.0,C1880189956,5743830.26,9124702.58,0,0
394,CASH_IN,118282.11,C877299905,7197485.64,7315767.75,C31147421,277658.65,159376.54,0,0
400,CASH_IN,5574.15,C736662597,87746.78,93320.93,C1431285732,2648365.39,2588291.01,0,0
160,PAYMENT,7355.0,C1058490521,0.0,0.0,M1476446785,0.0,0.0,0,0
40,PAYMENT,33310.06,C1239976003,0.0,0.0,M381476256,0.0,0.0,0,0
215,CASH_IN,74161.06,C629098283,428418.52,502579.58,C1566700671,237992.36,163831.3,0,0
596,PAYMENT,3458.05,C179741385,79730.0,76271.95,M541660984,0.0,0.0,0,0
573,TRANSFER,182927.08,C273035023,182927.08,0.0,C1377929083,0.0,0.0,1,0
298,CASH_OUT,43208.07,C1070442994,19112.0,0.0,C464775297,0.0,43208.07,0,0
202,CASH_OUT,258221.22,C1706839504,0.0,0.0,C1815874548,749065.72,1007286.94,0,0
17,CASH_OUT,5241.27,C614033543,33117.0,27875.73,C1281523888,152242.5,157483.77,0,0
286,CASH_IN,233650.41,C174450178,24643939.43,24877589.84,C1369114006,608625.66,374975.25,0,0
402,CASH_IN,211748.78,C1065133370,909282.0,1121030.78,C652736449,602452.44,390703.66,0,0
278,PAYMENT,9910.51,C599185115,0.0,0.0,M1673856144,0.0,0.0,0,0
234,TRANSFER,363829.27,C196050068,0.0,0.0,C1873132703,903231.88,1267061.15,0,0
8,PAYMENT,13580.69,C650672391,40677.03,27096.34,M872076231,0.0,0.0,0,0
327,PAYMENT,4859.77,C566944935,406139.45,401279.68,M1926058174,0.0,0.0,0,0
136,PAYMENT,10257.58,C264628325,153.0,0.0,M131205274,0.0,0.0,0,0
371,CASH_IN,220054.16,C133105194,1446584.15,1666638.31,C946019407,346951.01,126896.85,0,0
45,TRANSFER,448999.75,C1581326602,0.0,0.0,C160571471,528832.0,977831.75,0,0
129,CASH_OUT,320307.33,C1984628951,101584.0,0.0,C437789159,1652466.44,1972773.78,0,0
304,PAYMENT,35629.55,C1759671381,351184.45,315554.9,M935220870,0.0,0.0,0,0
140,CASH_OUT,207701.02,C1070174742,0.0,0.0,C1162112921,5931837.71,6139538.73,0,0
166,CASH_OUT,200909.11,C401908314,20818.0,0.0,C559293534,232520.02,433429.13,0,0
282,CASH_OUT,91459.08,C937591294,162.0,0.0,C187198722,0.0,91459.08,0,0
251,CASH_IN,239928.79,C1853426773,4274905.88,4514834.67,C432754814,5912366.38,5672437.59,0,0
403,CASH_IN,11096.92,C800596459,51084.0,62180.92,C1756288319,2901084.44,2889987.52,0,0
40,PAYMENT,6014.32,C2076530982,157667.37,151653.04,M845653452,0.0,0.0,0,0
141,CASH_IN,25018.98,C759539989,852276.48,877295.47,C242701648,334938.61,309919.62,0,0
10,CASH_OUT,223700.91,C2065957676,0.0,0.0,C1605028412,262142.0,664926.32,0,0
190,PAYMENT,1243.24,C1978988056,134365.0,133121.76,M1772935631,0.0,0.0,0,0
255,TRANSFER,635400.1,C2060048651,0.0,0.0,C56618521,4303764.98,4939165.08,0,0
201,CASH_IN,121614.83,C1459780404,5346044.59,5467659.42,C630527261,232942.84,111328.0,0,0
235,CASH_IN,246878.19,C1320915219,82048.08,328926.27,C1793123346,820509.6,573631.41,0,0
687,CASH_IN,57526.99,C1797133539,15000.0,72526.99,C1204588300,135740.53,78213.54,0,0
164,CASH_IN,176355.93,C138952725,4376755.09,4553111.02,C1895592090,197238.0,20882.07,0,0
238,TRANSFER,56525.64,C337855511,51957.0,0.0,C1102457465,0.0,56525.64,0,0
347,CASH_OUT,504995.79,C609422143,0.0,0.0,C730266746,1444392.88,1949388.67,0,0
250,PAYMENT,8329.41,C1579426912,39875.39,31545.99,M1149168071,0.0,0.0,0,0
37,CASH_OUT,247070.7,C899725183,0.0,0.0,C662975881,266030.55,635920.54,0,0
160,CASH_OUT,351798.53,C738775651,21293.0,0.0,C706746491,0.0,351798.53,0,0
308,CASH_IN,217084.5,C351577914,84801.0,301885.5,C631686541,41306.9,0.0,0,0
8,CASH_IN,298571.17,C1427410331,1036334.01,1334905.18,C1728766751,4409599.2,6385532.2,0,0
166,PAYMENT,2327.79,C315138909,147488.0,145160.21,M1624934126,0.0,0.0,0,0
307,DEBIT,780.08,C1619607754,0.0,0.0,C1983988950,214369.2,215149.28,0,0
349,CASH_OUT,103355.06,C1808860926,0.0,0.0,C1223495316,106044.25,209399.31,0,0
619,CASH_OUT,191460.99,C1559231309,11516.0,0.0,C1026843882,0.0,191460.99,0,0
397,CASH_OUT,97465.41,C1879942043,0.0,0.0,C1440946114,319084.91,416550.32,0,0
251,CASH_OUT,267725.46,C1786386338,33069.0,0.0,C1812845237,3791717.66,4059443.12,0,0
22,PAYMENT,5935.89,C1841161667,40792.0,34856.11,M601473120,0.0,0.0,0,0
130,PAYMENT,6973.63,C620832908,0.0,0.0,M288786067,0.0,0.0,0,0
155,CASH_OUT,332655.34,C2054809113,13957.0,0.0,C517063103,3345221.78,3677877.12,0,0
211,CASH_OUT,82010.94,C302088584,71116.0,0.0,C1373441361,74771.62,156782.56,0,0
38,CASH_OUT,175778.58,C563683698,0.0,0.0,C504926497,660229.3,836007.89,0,0
350,PAYMENT,19737.01,C1488597750,11484.0,0.0,M1626577171,0.0,0.0,0,0
19,CASH_IN,13893.74,C1075019058,4926678.21,4940571.95,C661167101,400555.57,561819.01,0,0
187,PAYMENT,6527.05,C1333200734,645607.45,639080.4,M377682197,0.0,0.0,0,0
162,CASH_OUT,178797.48,C796887214,39178.0,0.0,C1172425608,7599.44,186396.92,0,0
231,CASH_OUT,72624.5,C1204804108,12485.0,0.0,C1371835747,1932522.55,2005147.05,0,0
133,PAYMENT,5968.06,C305303035,31107.0,25138.94,M171387501,0.0,0.0,0,0
140,CASH_IN,230680.11,C1483290225,51694.0,282374.11,C1405207438,535742.7,305062.59,0,0
211,PAYMENT,5191.96,C1052452192,0.0,0.0,M582720527,0.0,0.0,0,0
503,TRANSFER,137685.58,C367419733,14598.0,0.0,C1577632852,1056257.68,1193943.26,0,0
518,PAYMENT,1707.88,C1626000530,60639.0,58931.12,M1683506225,0.0,0.0,0,0
43,CASH_OUT,21021.35,C575617346,51677.0,30655.65,C1242254764,299975.89,320997.24,0,0
299,PAYMENT,8058.41,C1814067263,0.0,0.0,M2123664067,0.0,0.0,0,0
255,CASH_IN,94968.6,C1947911080,5646224.81,5741193.41,C466184777,6214499.02,6119530.42,0,0
331,CASH_IN,121172.36,C1469263733,532337.0,653509.36,C30971296,0.0,0.0,0,0
154,CASH_IN,135919.15,C2029113648,14656.0,150575.15,C2092546792,1503088.29,1367169.15,0,0
282,CASH_IN,117663.44,C242177302,20531.0,138194.44,C1999297240,100313.74,0.0,0,0
9,PAYMENT,10511.05,C1767174610,778679.0,768167.95,M1661933228,0.0,0.0,0,0
206,TRANSFER,145146.32,C555719772,0.0,0.0,C1154318242,581301.78,726448.1,0,0
258,PAYMENT,44.36,C1105843929,579.0,534.64,M1447684214,0.0,0.0,0,0
323,TRANSFER,2633481.78,C1140194837,30474.0,0.0,C605344664,0.0,2633481.78,0,0
207,PAYMENT,14094.17,C1791458341,0.0,0.0,M780452262,0.0,0.0,0,0
280,CASH_IN,105970.92,C1723400883,6251801.03,6357771.94,C459638214,3535735.63,3560504.36,0,0
41,CASH_OUT,248047.76,C2073177875,0.0,0.0,C1604920106,1931508.54,2179556.3,0,0
17,TRANSFER,182179.48,C2090036308,0.0,0.0,C320449846,677106.85,832394.84,0,0
259,TRANSFER,459344.56,C81672162,0.0,0.0,C407482041,8272546.22,8731890.78,0,0
214,PAYMENT,2628.86,C806897362,0.0,0.0,M457897750,0.0,0.0,0,0
206,CASH_OUT,64293.11,C162113356,216692.0,152398.89,C1325756966,580493.54,644786.65,0,0
585,PAYMENT,7664.65,C1527673081,88706.15,81041.51,M2140992123,0.0,0.0,0,0
403,PAYMENT,13183.71,C105604885,0.0,0.0,M1729010412,0.0,0.0,0,0
41,PAYMENT,2168.39,C572841628,63312.42,61144.03,M1233990504,0.0,0.0,0,0
180,CASH_IN,262074.86,C66086146,51252.0,313326.86,C518263315,248841.38,0.0,0,0
371,TRANSFER,42999.2,C1952334272,0.0,0.0,C2131584648,205306.55,248305.76,0,0
205,CASH_IN,129902.37,C471024982,366037.0,495939.37,C2116179610,5162853.58,5032951.21,0,0
370,TRANSFER,1550160.11,C677876124,125.0,0.0,C1424395867,30054.36,1713078.89,0,0
442,CASH_IN,335217.14,C619452691,2042057.49,2377274.63,C1361444127,793826.47,458609.32,0,0
251,PAYMENT,2257.55,C78512357,26108.0,23850.45,M704844027,0.0,0.0,0,0
373,PAYMENT,6126.0,C1302098059,0.0,0.0,M2140634794,0.0,0.0,0,0
186,CASH_IN,352784.91,C207366165,11247.0,364031.91,C754963864,196336.28,0.0,0,0
384,CASH_IN,107360.96,C287584092,6709.57,114070.53,C1953904802,223822.26,116461.3,0,0
209,CASH_OUT,41928.79,C1561589604,0.0,0.0,C1468051244,133948.44,175877.23,0,0
249,PAYMENT,2629.49,C1721877504,0.0,0.0,M197986072,0.0,0.0,0,0
19,CASH_OUT,373924.23,C821722371,67743.37,0.0,C1309193401,27204.44,173465.64,0,0
157,PAYMENT,11869.23,C1749582878,0.0,0.0,M1317449908,0.0,0.0,0,0
324,PAYMENT,32747.48,C541882940,316990.0,284242.52,M573520597,0.0,0.0,0,0
34,CASH_OUT,49865.18,C870095571,0.0,0.0,C1272215083,2844346.28,2894211.46,0,0
335,CASH_IN,4625.51,C1106798093,9673550.87,9678176.38,C1176432699,70191.98,65566.46,0,0
232,CASH_OUT,450066.74,C441642444,51747.0,0.0,C1802744295,256093.64,706160.38,0,0
159,PAYMENT,5142.46,C106600777,42536.0,37393.54,M922366962,0.0,0.0,0,0
354,CASH_IN,57214.36,C673750480,4855899.11,4913113.46,C1313057737,2686034.28,2628819.92,0,0
179,CASH_OUT,296616.94,C821694906,220926.0,0.0,C508964413,136104.49,432721.42,0,0
261,CASH_IN,359790.67,C701993985,5288097.43,5647888.1,C8602954,1075026.58,715235.91,0,0
298,PAYMENT,21819.28,C1546250063,23189.55,1370.27,M298020027,0.0,0.0,0,0
378,CASH_OUT,132979.7,C1068177894,5507.0,0.0,C1691402184,12046.28,145025.98,0,0
206,CASH_OUT,39659.87,C1724386501,0.0,0.0,C203049743,68143.89,107803.76,0,0
690,CASH_IN,228348.02,C352112856,30767.0,259115.02,C1640070729,1375607.59,1147259.57,0,0
